postgres_id,accident_id,description,latitude,longitude,severity,timestamp,timezone,status_code
75338,A-7413,At Pioneer Blvd/Exit 122 - Accident.,33.921409999999995,-118.08277,3,2016-04-29 00:36:19,US/Pacific,201
75346,A-7414,Closed at Leffingwell Rd - Road closed due to accident.,33.92416,-118.02316,4,2016-04-29 03:07:08,US/Pacific,201
75354,A-7415,At Main St - Accident.,33.99653,-117.36475,3,2016-04-29 03:09:54,US/Pacific,201
75362,A-7416,Closed at Hilltop Blvd - Road closed due to accident.,34.18351,-117.141426,4,2016-04-29 04:33:13,US/Pacific,201
75370,A-7417,Closed between I-15 and US-395/Old Highway 395 - Road closed due to accident.,33.33242,-117.15785,4,2016-04-29 04:55:13,US/Pacific,201
75378,A-7418,Ramp closed to Grand Ave - Road closed due to accident.,34.03925,-118.27193,4,2016-04-29 04:57:56,US/Pacific,201
75386,A-7419,Ramp closed to I-110 SB and CA-110 NB - Road closed due to accident.,34.03448,-118.26679,4,2016-04-29 04:57:56,US/Pacific,201
75394,A-7420,Closed at I-15 - Road closed due to accident.,33.32803,-117.16262,4,2016-04-29 04:55:13,US/Pacific,201
75402,A-7421,Closed at Highland - Road closed due to accident.,34.203945000000004,-117.145799,4,2016-04-29 05:04:22,US/Pacific,201
75410,A-7422,At Columbia Ave - Accident. Right lane blocked.,34.00416,-117.35017,2,2016-04-29 05:04:22,US/Pacific,201
75418,A-7423,At Baseline Rd - Accident. Right lane blocked.,34.118520000000004,-117.51715,2,2016-04-29 05:12:06,US/Pacific,201
75426,A-7424,Closed at Hilltop Blvd - Road closed due to accident.,34.177046000000004,-117.153946,4,2016-04-29 05:04:23,US/Pacific,201
75434,A-7425,At Grand Ave - Accident. Center lane blocked.,34.014509999999994,-117.81937,2,2016-04-29 05:20:16,US/Pacific,201
75442,A-7426,At I-15 - Accident.,33.32828,-117.16235,3,2016-04-29 05:37:36,US/Pacific,201
75450,A-7427,At CA-39/Azusa Ave - Accident. Left lane blocked. Carpool lane blocked.,34.12107,-117.9032,3,2016-04-29 05:38:57,US/Pacific,201
75458,A-7428,At Los Angeles St/Exit 2C - Accident.,34.05594,-118.2409,3,2016-04-29 05:55:55,US/Pacific,201
75466,A-7429,At CA-27/Topanga Canyon Blvd - Accident. Left lane blocked. Carpool lane blocked.,34.276790000000005,-118.60172,3,2016-04-29 06:06:31,US/Pacific,201
75474,A-7430,At Dye Rd/Highland Valley Rd - Accident.,33.01315,-116.90858500000002,2,2016-04-29 06:12:00,US/Pacific,201
75482,A-7431,At I-5 - Accident. Carpool lane blocked.,34.26838,-118.43548,2,2016-04-29 06:17:07,US/Pacific,201
75490,A-7432,At La Cadena Dr/Iowa Ave - Accident. Carpool lane blocked.,34.026357,-117.333412,2,2016-04-29 06:53:32,US/Pacific,201
75498,A-7433,At Central Ave - Accident.,33.928740000000005,-118.25041,2,2016-04-29 06:56:16,US/Pacific,201
75506,A-7434,At CA-91 - Accident.,33.881840000000004,-118.19171,2,2016-04-29 07:16:54,US/Pacific,201
75514,A-7435,At Columbia Ave - Accident. Left lane blocked.,34.00015,-117.35263,2,2016-04-29 07:22:22,US/Pacific,201
75522,A-7436,At De Soto Ave/Exit 26A - Accident. Center lane blocked.,34.16859,-118.59237,2,2016-04-29 07:36:09,US/Pacific,201
75530,A-7437,Ramp to Ventura Blvd/Exit 63A - Accident.,34.1581,-118.46837,2,2016-04-29 07:40:14,US/Pacific,201
75538,A-7438,Ramp to US-101/Ventura Fwy - Accident.,34.15006,-118.46844,2,2016-04-29 07:40:14,US/Pacific,201
75546,A-7439,At CA-60/Pomona Fwy - Accident. Left lane blocked.,34.03119,-118.03068,2,2016-04-29 07:52:28,US/Pacific,201
75554,A-7440,At Beverly Blvd - Accident.,34.00634,-118.06156,2,2016-04-29 08:07:29,US/Pacific,201
75562,A-7441,At I-805 - Accident.,32.71921,-117.09664,2,2016-04-29 08:06:07,US/Pacific,201
75570,A-7442,At Adams Ave - Accident. Left lane blocked.,32.76023,-117.10878,2,2016-04-29 08:06:07,US/Pacific,201
75578,A-7443,At Highland Ave/Exit 9B - Accident. Right lane blocked.,34.11355,-118.33642,2,2016-04-29 08:30:53,US/Pacific,201
75586,A-7444,At Alondra Blvd - Accident.,33.88596,-118.19,3,2016-04-29 08:35:06,US/Pacific,201
75594,A-7445,Ramp to Exit 26 - Accident.,34.15166,-118.13772,2,2016-04-29 08:41:54,US/Pacific,201
75602,A-7446,At CA-163 - Accident. Right lane blocked.,32.76475,-117.15684,2,2016-04-29 08:46:01,US/Pacific,201
75610,A-7447,At Atlantic Blvd/Bandini Blvd - Accident.,33.99557,-118.17683,3,2016-04-29 08:54:19,US/Pacific,201
75618,A-7448,At Avenue 60 - Accident.,34.10808,-118.18562,3,2016-04-29 09:10:56,US/Pacific,201
75626,A-7449,At Slauson Ave/Exit 126B - Accident. Left lane blocked.,33.97432,-118.12412,2,2016-04-29 09:04:01,US/Pacific,201
75634,A-7450,At 6th St/Maple St - Accident.,33.8809,-117.5995,2,2016-04-29 09:23:05,US/Pacific,201
75642,A-7451,At CA-52 - Accident. use left lane.,32.84148,-117.17426,3,2016-04-29 09:20:18,US/Pacific,201
75650,A-7452,At Garfield Ave/Bandini Blvd/Exit 128A - Accident. Left lane blocked.,33.98433,-118.13324,2,2016-04-29 09:24:28,US/Pacific,201
75658,A-7453,At Orange Ave/E 32nd St/Exit 29C - Accident.,33.81439,-118.17258,3,2016-04-29 09:52:15,US/Pacific,201
75666,A-7454,At CA-209/Morena Blvd - Accident. Blocked ahead.,32.76057,-117.19283,3,2016-04-29 10:00:35,US/Pacific,201
75674,A-7455,At Bloomfield Ave - Accident. Left lane blocked.,33.87548,-118.06387,2,2016-04-29 10:15:58,US/Pacific,201
75682,A-7456,At South Bay Fwy - Accident.,32.687085,-117.022196,2,2016-04-29 10:22:53,US/Pacific,201
75690,A-7457,At 7th St - Accident. Right lane blocked.,34.03406,-118.22114,2,2016-04-29 10:48:55,US/Pacific,201
75698,A-7458,At Garfield Ave - Accident. Right lane blocked.,34.03326,-118.13007,2,2016-04-29 12:05:20,US/Pacific,201
75706,A-7459,At Fairway Dr - Accident. Left lane blocked.,33.99712,-117.8657,2,2016-04-29 11:58:21,US/Pacific,201
75714,A-7460,At I-805 - Accident.,32.71921,-117.09664,2,2016-04-29 12:06:49,US/Pacific,201
75722,A-7461,At Paramount Blvd - Accident. Right lane blocked.,33.87592,-118.16354,2,2016-04-29 12:21:52,US/Pacific,201
75730,A-7462,At Allen Ave - Accident. Left lane blocked.,34.15266,-118.10763,2,2016-04-29 12:50:57,US/Pacific,201
75738,A-7463,At Cannon Rd/Exit 48 - Accident.,33.1317,-117.32764,3,2016-04-29 12:46:53,US/Pacific,201
75746,A-7464,At Newport Rd - Accident.,33.68038,-117.17077,2,2016-04-29 12:49:37,US/Pacific,201
75754,A-7465,At CA-42/W Manchester Blvd - Accident. Left lane blocked.,33.9616,-118.36899,2,2016-04-29 12:53:43,US/Pacific,201
75762,A-7466,At Home Ave - Accident. Right lane blocked.,32.718306,-117.109851,2,2016-04-29 12:48:15,US/Pacific,201
75770,A-7467,At Federal Blvd - Accident.,32.72598,-117.07331,2,2016-04-29 13:02:53,US/Pacific,201
75778,A-7468,At Ash St - Accident.,32.722308,-117.155301,2,2016-04-29 13:20:08,US/Pacific,201
75786,A-7469,At Via De La Valle/Exit 36 - Accident.,32.975159999999995,-117.25118,2,2016-04-29 13:25:45,US/Pacific,201
75794,A-7470,At Vincent Ave/Exit 35 - Accident.,34.07239000000001,-117.92249,2,2016-04-29 13:37:45,US/Pacific,201
75802,A-7471,At Vermont Ave/W 190th St/Exit 37B - Accident.,33.85974,-118.29428,2,2016-04-29 13:36:18,US/Pacific,201
75810,A-7472,At I-8 - Accident.,32.77337,-117.00218,2,2016-04-29 13:36:18,US/Pacific,201
75818,A-7473,At Alameda St/Exit 2B - Accident.,34.0538,-118.23385,2,2016-04-29 13:36:18,US/Pacific,201
75826,A-7474,At Cactus Ave - Accident.,33.912209999999995,-117.28432,2,2016-04-29 13:36:18,US/Pacific,201
75834,A-7475,At National Ave/28th St/Exit 13B - Accident.,32.69456,-117.12898,2,2016-04-29 13:57:30,US/Pacific,201
75842,A-7476,At Vermont Ave/Exit 12 - Accident.,34.03691,-118.29437,2,2016-04-29 14:10:51,US/Pacific,201
75850,A-7477,At Norwalk Blvd - Accident.,33.9725,-118.07399,2,2016-04-29 14:34:34,US/Pacific,201
75858,A-7478,Between Citrus Ave and CA-39/Azusa Ave - Accident.,34.12104,-117.88325,3,2016-04-29 14:50:35,US/Pacific,201
75866,A-7479,Between Balboa Blvd and Hayvenhurst Ave - Accident.,34.27783,-118.50794,2,2016-04-29 14:58:25,US/Pacific,201
75874,A-7480,Between Seal Beach Blvd/Exit 22 and CA-22/Garden Grove Fwy - Accident.,33.77425,-118.07798,2,2016-04-29 15:10:03,US/Pacific,201
75882,A-7481,Between Baldwin Park Blvd/Exit 32A and Francisquito Ave/Exit 32B - Accident.,34.06734,-117.98257,3,2016-04-29 15:15:31,US/Pacific,201
75890,A-7482,At CA-66/Foothill Blvd - Accident.,34.10917,-117.52893,2,2016-04-29 15:11:26,US/Pacific,201
75899,A-7483,At Las Posas Rd - Accident.,34.14709000000001,-119.09668,2,2016-04-29 15:22:19,US/Pacific,201
75907,A-7484,Between Roxford St/Exit 159 and I-210 - Accident.,34.30045,-118.47672,2,2016-04-29 15:26:27,US/Pacific,201
75915,A-7485,Between Las Posas Rd and Wood Rd - Accident.,34.15737,-119.07669,2,2016-04-29 15:22:19,US/Pacific,201
75923,A-7486,Between Lankershim Blvd and US-101/CA-170 - Accident.,34.15338,-118.36461,2,2016-04-29 15:32:51,US/Pacific,201
75931,A-7487,Between Victory Blvd and Sherman Way - Accident.,34.18248,-118.39767,3,2016-04-29 15:45:06,US/Pacific,201
75939,A-7488,At Fairway Dr - Accident.,33.99712,-117.8657,2,2016-04-29 15:56:47,US/Pacific,201
75947,A-7489,At Santa Anita Ave/Exit 28 - Accident.,34.069320000000005,-118.0453,2,2016-04-29 16:01:49,US/Pacific,201
75954,A-7490,At Jeffrey Rd/Exit 97 - Accident.,33.68662,-117.766,2,2016-04-29 16:15:20,US/Pacific,201
75962,A-7491,Between CA-54/2nd St and East Main St - Accident.,32.80296,-116.94013,2,2016-04-29 16:21:49,US/Pacific,201
75970,A-7492,Between Pass Ave and Bob Hope Dr - Accident.,34.153659999999995,-118.34863,3,2016-04-29 16:25:57,US/Pacific,201
75978,A-7493,At Sunset Blvd/Church Ln/Exit 57 - Accident.,34.07504,-118.46846,2,2016-04-29 16:43:39,US/Pacific,201
75986,A-7494,Between Avalon Blvd/Exit 35 and Main St/Exit 36 - Accident.,33.83741,-118.26138,2,2016-04-29 16:52:53,US/Pacific,201
75994,A-7495,At Nordhoff St/Exit 69 - Accident.,34.23913,-118.47313,2,2016-04-29 16:49:07,US/Pacific,201
76002,A-7496,At Goldenwest St/Exit 18 - Accident.,33.74971,-118.01095,2,2016-04-29 17:15:28,US/Pacific,201
76010,A-7497,At The Mall/E Via Verde St/Exit 40 - Accident.,34.06774,-117.83548,2,2016-04-29 17:15:28,US/Pacific,201
76018,A-7498,At CA-67/Magnolia Ave - Accident.,32.80293,-116.96995,2,2016-04-29 17:24:47,US/Pacific,201
76026,A-7499,At Bellflower Blvd - Accident.,33.87631,-118.12106,2,2016-04-29 17:36:58,US/Pacific,201
76034,A-7500,At Antonio Pky - Accident.,33.514197,-117.576838,3,2016-04-29 17:58:30,US/Pacific,201
76042,A-7501,Between Antonio Pky and Lucas Canyon Rd - Accident.,33.51955,-117.61994,3,2016-04-29 17:58:30,US/Pacific,201
76050,A-7502,At McFadden Ave - Accident.,33.72878,-117.83399,2,2016-04-29 18:26:07,US/Pacific,201
76058,A-7503,At Forest Lawn Dr - Accident.,34.15443,-118.31416000000002,2,2016-04-29 18:32:54,US/Pacific,201
76066,A-7504,Between Fairview Rd and Harbor Blvd/South Coast Dr/Exit 11 - Accident.,33.688,-117.90769,2,2016-04-29 19:18:29,US/Pacific,201
76074,A-7505,At Clinton Keith Rd - Accident.,33.5949,-117.1772,2,2016-04-29 20:16:17,US/Pacific,201
76082,A-7506,Ramp to CA-134/Ventura Fwy - Accident.,34.153,-118.28106,2,2016-04-29 20:16:17,US/Pacific,201
76090,A-7507,At Barton Rd - Accident.,34.03241,-117.32645,2,2016-04-29 20:26:52,US/Pacific,201
76098,A-7508,Between Valley Blvd and CA-60/Pomona Fwy - Accident.,34.05555,-118.00372,2,2016-04-29 21:05:49,US/Pacific,201
76106,A-7509,At Citrus Ave - Accident.,34.12089,-117.89467,2,2016-04-29 21:08:16,US/Pacific,201
76114,A-7510,Between CA-75/Exit 14A and National Ave/28th St/Exit 13B - Accident.,32.704440000000005,-117.14714,3,2016-04-29 21:59:47,US/Pacific,201
76122,A-7511,Between La Cadena Dr/Center St and Columbia Ave - Accident.,34.01627,-117.34208,3,2016-04-29 23:25:56,US/Pacific,201
76130,A-7512,At US-101/Ventura Fwy - Accident.,34.16534,-118.46973,2,2016-04-29 23:57:01,US/Pacific,201
76138,A-7513,At Culver Blvd - Accident.,33.96697,-118.44031,3,2016-04-30 00:51:50,US/Pacific,201
76146,A-7514,At Atlantic Blvd/Bandini Blvd - Accident.,33.99557,-118.17683,2,2016-04-30 01:40:28,US/Pacific,201
76154,A-7515,At CA-91/Riverside Fwy - Accident.,33.98072,-117.36907,2,2016-04-30 02:47:51,US/Pacific,201
76162,A-7516,At Weir Canyon Rd/Yorba Linda Blvd - Accident.,33.870428000000004,-117.746431,2,2016-04-30 03:43:46,US/Pacific,201
76170,A-7517,At CA-38/Orange St - Jackknifed articulated truck.,34.06168,-117.1834,2,2016-04-30 06:49:58,US/Pacific,201
76178,A-7518,At Columbia Ave - Accident.,34.00015,-117.35263,3,2016-04-30 08:24:44,US/Pacific,201
76186,A-7519,At Arrow Hwy/Exit 24B - Accident.,34.11072,-117.82378,3,2016-04-30 09:10:10,US/Pacific,201
76194,A-7520,At Milliken Ave/Exit 60 - Accident.,34.13669,-117.55389,3,2016-04-30 13:56:10,US/Pacific,201
76202,A-7521,Between Floral Dr and Ramona Blvd - Accident.,34.042414,-118.16996,3,2016-04-30 14:14:57,US/Pacific,201
76210,A-7522,Between Whittier Blvd/Olympic Blvd and I-5/Santa Ana Fwy - Accident.,34.023540000000004,-118.1728,3,2016-04-30 14:21:43,US/Pacific,201
76218,A-7523,Between Sherman Way and Roscoe Blvd - Accident.,34.19618,-118.40266,3,2016-04-30 14:23:05,US/Pacific,201
76226,A-7524,Between Base Line St and CA-66/5th St - Accident.,34.12155,-117.30268,3,2016-04-30 14:29:46,US/Pacific,201
76234,A-7525,At I-15 - Accident.,34.06745,-117.5355,2,2016-04-30 14:31:06,US/Pacific,201
76242,A-7526,Between CA-83/Euclid Ave and Mountain Ave - Accident.,34.030559999999994,-117.64511,3,2016-04-30 14:46:48,US/Pacific,201
76250,A-7527,Between Carson St and Torrance Blvd - Accident.,33.8286,-118.28725,3,2016-04-30 15:42:30,US/Pacific,201
76258,A-7528,Between Green River Rd and CA-71 - Accident.,33.8764,-117.66024,3,2016-04-30 16:15:53,US/Pacific,201
76266,A-7529,At CA-90/Imperial Hwy - Accident.,33.9069,-117.88167,2,2016-04-30 16:14:25,US/Pacific,201
76274,A-7530,Between Sepulveda Blvd and I-405/San Diego Fwy - Accident.,34.15955,-118.46169,2,2016-04-30 18:20:28,US/Pacific,201
76282,A-7531,At Venice Blvd/Sawtelle Blvd/Exit 52 - Accident.,34.01158,-118.41809,2,2016-04-30 18:23:10,US/Pacific,201
76290,A-7532,Between Newport Ave and First St - Accident.,33.739317,-117.829654,3,2016-04-30 18:52:28,US/Pacific,201
76298,A-7533,Closed at Betty Rd S - Road closed due to accident.,33.75868,-117.27056,4,2016-04-30 21:55:31,US/Pacific,201
76306,A-7534,Closed at Betty Rd N - Road closed due to accident.,33.7618,-117.26551,4,2016-04-30 21:55:31,US/Pacific,201
76314,A-7535,Ramp to CA-22/Garden Grove Fwy/Trask Ave - Accident.,33.766690000000004,-117.97292,2,2016-04-30 23:12:51,US/Pacific,201
76322,A-7536,At Western Ave - Accident.,34.16132,-118.29315,2,2016-05-01 03:14:54,US/Pacific,201
76330,A-7537,At 5th St/6th St - Accident.,34.054897,-118.257199,2,2016-05-01 03:26:31,US/Pacific,201
76338,A-7538,Between Alondra Blvd and Rosecrans Ave - Accident.,33.88596,-118.19,3,2016-05-01 03:22:47,US/Pacific,201
76346,A-7539,At Waring Rd - Accident.,32.78037,-117.09282,2,2016-05-01 04:52:29,US/Pacific,201
76354,A-7540,At Lake Murray Blvd/Parkway Dr - Accident.,32.775490000000005,-117.04875,2,2016-05-01 04:52:29,US/Pacific,201
76362,A-7541,Between Diamond Bar Blvd and Phillips Ranch Rd - Accident.,34.02324,-117.81159,3,2016-05-01 07:02:47,US/Pacific,201
76370,A-7542,At Grand Ave - Accident.,34.014509999999994,-117.81937,2,2016-05-01 13:02:13,US/Pacific,201
76378,A-7543,At CA-60 - Accident.,34.02864,-118.21611,2,2016-05-01 12:59:53,US/Pacific,201
76386,A-7544,At I-605 - Accident.,33.937653000000005,-118.094172,2,2016-05-01 12:59:53,US/Pacific,201
76394,A-7545,Between Rosecrans Ave/Hindry Ave/Exit 43 and El Segundo Blvd/Exit 44 - Accident.,33.89886,-118.37022,3,2016-05-01 14:45:00,US/Pacific,201
76402,A-7546,Between Florence Ave/Exit 123 and I-605 - Accident.,33.93225,-118.09042,2,2016-05-01 14:51:45,US/Pacific,201
76410,A-7547,Between CA-19/Lakewood Blvd and Paramount Blvd - Accident.,33.913270000000004,-118.13573,3,2016-05-01 14:55:44,US/Pacific,201
76418,A-7548,Ramp to I-10/CA-110/Santa Monica Fwy - Accident.,34.03303,-118.27448,2,2016-05-01 14:51:45,US/Pacific,201
76426,A-7549,Between Western Ave and CA-134/Ventura Fwy - Accident.,34.16713,-118.30017,3,2016-05-01 14:54:24,US/Pacific,201
76434,A-7550,Between Bristol St/La Veta Ave/Exit 14B and I-5 - Accident.,33.77891,-117.88548,3,2016-05-01 14:58:07,US/Pacific,201
76442,A-7551,Between Las Pulgas Rd/Exit 62 and Basilone Rd/Exit 71 - Accident.,33.29651,-117.46157,3,2016-05-01 16:06:48,US/Pacific,201
76450,A-7552,Between Sepulveda Blvd/Exit 59 and Skirball Center Dr/Exit 61 - Accident.,34.09213,-118.47575,3,2016-05-01 16:25:16,US/Pacific,201
76458,A-7553,At Mira Mesa Blvd/Sorrento Vly Rd - Accident.,32.88427,-117.20211,2,2016-05-01 17:06:52,US/Pacific,201
76466,A-7554,Between Wilmington Ave and Central Ave - Accident.,33.92853,-118.23042,2,2016-05-01 17:23:07,US/Pacific,201
76474,A-7555,Between Jamboree Rd/Exit 100 and Tustin Ranch Rd/Exit 101A - Accident.,33.71715,-117.79135,3,2016-05-01 17:21:47,US/Pacific,201
76482,A-7556,Between Warner Ave/Exit 15 and Magnolia St/Exit 15 - Accident.,33.71383,-117.96438,2,2016-05-01 21:52:25,US/Pacific,201
76490,A-7557,Closed between CR-S12/N Twin Oaks Valley Rd and Cassou Rd - Road closed due to accident.,33.18273,-117.15586,4,2016-05-01 23:40:45,US/Pacific,201
76498,A-7558,Closed at CR-S12/N Twin Oaks Valley Rd - Road closed due to accident.,33.1829,-117.172591,4,2016-05-01 23:40:45,US/Pacific,201
76506,A-7559,At Lindero Canyon Rd/Exit 39 - Accident.,34.14748,-118.7986,2,2016-05-02 02:26:25,US/Pacific,201
76514,A-7560,At Sierra Madre/San Gabriel Blvd - Accident.,34.152390000000004,-118.09931,2,2016-05-02 02:27:44,US/Pacific,201
76522,A-7561,Ramp closed to CA-60/Exit 93 - Road closed due to accident.,33.9346,-116.99299,4,2016-05-02 03:16:45,US/Pacific,201
76530,A-7562,Closed at Western Knolls Ave - Road closed due to accident.,33.93327,-116.993167,4,2016-05-02 03:08:46,US/Pacific,201
76538,A-7563,At Sierra Madre Blvd/Altadena Dr - Accident.,34.152359999999994,-118.10464,3,2016-05-02 03:26:01,US/Pacific,201
76546,A-7564,At Kitchen Creek Rd - Accident.,32.72231,-116.47605,2,2016-05-02 03:53:19,US/Pacific,201
76554,A-7565,At Avenue F - Accident.,34.772988,-118.170832,2,2016-05-02 03:58:46,US/Pacific,201
76562,A-7566,At CA-138/Avenue D - Accident.,34.77282,-118.17044,2,2016-05-02 04:19:49,US/Pacific,201
76570,A-7567,At Lowell Ave - Accident.,34.23172,-118.26619,3,2016-05-02 05:02:11,US/Pacific,201
76578,A-7568,At Glassell St/Kraemer Blvd - Accident. Carpool lane blocked.,33.84929,-117.85044,2,2016-05-02 06:04:27,US/Pacific,201
76586,A-7569,At CA-73 - Accident.,33.678329999999995,-117.88094,3,2016-05-02 07:16:09,US/Pacific,201
76594,A-7570,At Osborne St - Accident.,34.274359999999994,-118.37623,2,2016-05-02 07:18:31,US/Pacific,201
76602,A-7571,Closed between Alta View Dr and Paradise Valley Rd - Road closed due to accident.,32.684649,-117.051175,4,2016-05-02 07:38:31,US/Pacific,201
76610,A-7572,Closed between Paradise Valley Rd and Alta View Dr - Road closed due to accident.,32.688209,-117.048678,4,2016-05-02 07:38:31,US/Pacific,201
76618,A-7573,At Haskell Ave - Accident.,34.16469,-118.47338,2,2016-05-02 07:54:07,US/Pacific,201
76626,A-7574,At Sepulveda Blvd - Accident.,34.26603,-118.46,2,2016-05-02 08:23:44,US/Pacific,201
76634,A-7575,At CA-71 - Accident.,34.02459,-117.7403,3,2016-05-02 09:24:56,US/Pacific,201
76642,A-7576,At Brookhurst St - Accident.,33.766040000000004,-117.9554,3,2016-05-02 09:51:55,US/Pacific,201
76650,A-7577,At Vermont Ave - Accident.,33.92889,-118.29314,3,2016-05-02 09:51:55,US/Pacific,201
76658,A-7578,At CA-134/Ventura Fwy - Accident.,34.14772,-118.27921,3,2016-05-02 11:16:56,US/Pacific,201
76666,A-7579,At Citrus Ave - Accident.,34.12104,-117.88325,3,2016-05-02 12:25:15,US/Pacific,201
76674,A-7580,At CA-60/Pomona Fwy - Accident.,34.02393,-117.74862,4,2016-05-02 12:52:31,US/Pacific,201
76682,A-7581,At Zoo Dr - Accident. Left lane blocked.,34.14676,-118.27895,2,2016-05-02 13:02:43,US/Pacific,201
76690,A-7582,At Lincoln Ave - Accident.,33.8819,-117.58375,2,2016-05-02 12:56:13,US/Pacific,201
76698,A-7583,At I-5/Santa Ana Fwy - Accident.,33.85812,-117.97946,2,2016-05-02 13:18:21,US/Pacific,201
76706,A-7584,At Academy Rd/Solano Ave - Accident.,34.0749,-118.23223,2,2016-05-02 14:34:51,US/Pacific,201
76714,A-7585,At Cahuenga Blvd/Exit 9A - Accident.,34.10925,-118.33313,2,2016-05-02 14:34:51,US/Pacific,201
76722,A-7586,At CA-54/2nd St - Accident.,32.80296,-116.94013,2,2016-05-02 15:02:52,US/Pacific,201
76730,A-7587,At Adams Blvd - Accident.,34.0263,-118.27497,2,2016-05-02 15:14:48,US/Pacific,201
76738,A-7588,At Johnson Ave - Accident.,32.801,-116.97461,2,2016-05-02 15:25:44,US/Pacific,201
76746,A-7589,At CA-22/CA-57 - Accident.,33.77394,-117.87188,2,2016-05-02 15:31:50,US/Pacific,201
76754,A-7590,At Long Beach Blvd - Accident.,33.92631,-118.21353,2,2016-05-02 15:35:50,US/Pacific,201
76762,A-7591,At Laurel Canyon Blvd - Accident.,34.15542,-118.40082,2,2016-05-02 15:34:29,US/Pacific,201
76770,A-7592,At Newport Ave - Accident.,33.73802,-117.82552,2,2016-05-02 15:37:10,US/Pacific,201
76778,A-7593,At Twin Oaks Valley Rd - Accident.,33.13685,-117.16668,2,2016-05-02 15:52:46,US/Pacific,201
76786,A-7594,At Lilac Rd - Accident.,33.196616,-117.031002,2,2016-05-02 15:55:29,US/Pacific,201
76794,A-7595,At Lake Wohlford Rd - Accident.,33.196486,-117.030972,2,2016-05-02 15:55:29,US/Pacific,201
76802,A-7596,At Exposition Blvd - Accident.,34.02196,-118.27784,2,2016-05-02 16:00:53,US/Pacific,201
76810,A-7597,At Oceanside Blvd/Exit 52 - Accident.,33.193740000000005,-117.36532,2,2016-05-02 16:06:15,US/Pacific,201
76818,A-7598,At Riverford Rd/Exit 4 - Accident.,32.85253,-116.94986000000002,2,2016-05-02 16:15:54,US/Pacific,201
76826,A-7599,At Sunflower Ave - Accident.,34.11853,-117.84169,2,2016-05-02 16:38:22,US/Pacific,201
76834,A-7600,At Avenue A - Accident.,34.81712,-118.17034,2,2016-05-02 16:34:16,US/Pacific,201
76842,A-7601,At Jurupa St - Accident.,34.05308,-117.5481,2,2016-05-02 16:46:15,US/Pacific,201
76850,A-7602,At Nutwood Ave - Accident.,33.881170000000004,-117.88057,2,2016-05-02 16:56:46,US/Pacific,201
76858,A-7603,At Main St (Carson) - Accident.,33.87259,-118.27528,2,2016-05-02 16:56:46,US/Pacific,201
76866,A-7604,At San Pedro St/Exit 14B - Accident.,34.02652,-118.25019,2,2016-05-02 16:58:09,US/Pacific,201
76874,A-7605,Ramp to I-105/Century Fwy/G Anderson Fwy - Accident.,33.92943,-118.37416,2,2016-05-02 17:22:47,US/Pacific,201
76882,A-7606,At CA-54/Exit 9 - Accident.,32.65496,-117.106,2,2016-05-02 17:25:30,US/Pacific,201
76890,A-7607,At Atlantic Blvd/Bandini Blvd - Accident.,34.00046,-118.17511,2,2016-05-02 17:32:19,US/Pacific,201
76898,A-7608,At Carson St - Accident.,33.83503,-118.08627,2,2016-05-02 17:41:32,US/Pacific,201
76906,A-7609,At CA-138 - Accident.,34.3087,-117.47093,2,2016-05-02 17:37:49,US/Pacific,201
76914,A-7610,At Perris Blvd - Accident.,33.93935,-117.2218,2,2016-05-02 17:43:54,US/Pacific,201
76922,A-7611,At Lankershim Blvd/Exit 12A - Accident.,34.137640000000005,-118.36296000000002,2,2016-05-02 17:45:15,US/Pacific,201
76930,A-7612,At Clairemont Mesa Blvd - Accident.,32.83396,-117.11928,2,2016-05-02 17:49:17,US/Pacific,201
76938,A-7613,At I-605 - Accident.,33.91369,-118.11368,2,2016-05-02 18:03:14,US/Pacific,201
76946,A-7614,At I-210/Verdugo Blvd - Accident.,34.19925,-118.21943,2,2016-05-02 18:03:14,US/Pacific,201
76954,A-7615,At I-5/I-10 Southern Split - Accident.,34.03872,-118.21976,2,2016-05-02 18:20:52,US/Pacific,201
76962,A-7616,At Sea World Dr/Exit 21 - Accident.,32.77389,-117.20776,2,2016-05-02 18:32:49,US/Pacific,201
76970,A-7617,At Florence Ave - Accident.,33.936884,-118.041542,2,2016-05-02 19:18:58,US/Pacific,201
76978,A-7618,At Centinela Ave - Accident.,33.983090000000004,-118.41678,2,2016-05-02 19:17:36,US/Pacific,201
76986,A-7619,At Hacienda Blvd - Accident.,34.005720000000004,-117.96019,2,2016-05-02 19:42:53,US/Pacific,201
76994,A-7620,At Olive Ave/Verdugo Ave - Accident.,34.17703,-118.30813,2,2016-05-02 20:45:16,US/Pacific,201
77002,A-7621,At CA-247/Barstow Rd - Accident.,34.88608,-117.01915,2,2016-05-02 23:25:52,US/Pacific,201
77010,A-7622,At Washington St/Exit 137 - Accident.,33.76117,-116.30543,3,2016-05-02 23:25:52,US/Pacific,201
77018,A-7623,At Slauson Ave - Accident.,33.96544,-118.08401,3,2016-05-03 00:36:51,US/Pacific,201
77026,A-7624,Closed between El Cajon and Dunbar Ln - Road closed due to accident.,32.82847,-116.81942,4,2016-05-03 00:30:24,US/Pacific,201
77034,A-7625,Closed between Dunbar Ln and El Cajon - Road closed due to accident.,32.82847,-116.81942,4,2016-05-03 00:30:24,US/Pacific,201
