ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-8458,2,2016-05-18 13:08:41,2016-05-18 19:08:41,34.05405,-118.20365,34.05405,-118.20365,0.0,At Soto St/Exit 19C - Accident.,,I-10 E,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-05-18 13:17:00,70.0,,61.0,29.96,10.0,Variable,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8459,2,2016-05-18 13:15:12,2016-05-18 19:15:12,33.48592,-117.66601999999999,33.49046,-117.66261000000002,0.37,At Camino Capistrano/Exit 81 - Accident.,,I-5 N,R,San Juan Capistrano,Orange,CA,92675,US,US/Pacific,KSNA,2016-05-18 12:53:00,70.0,,63.0,29.96,9.0,West,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8460,2,2016-05-18 13:22:47,2016-05-18 19:22:47,33.99601,-118.14553000000001,33.998470000000005,-118.14719,0.195,At Washington Blvd/Exit 128B - Accident.,,Santa Ana Fwy S,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-05-18 13:17:00,70.0,,61.0,29.96,10.0,Variable,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8461,2,2016-05-18 13:22:47,2016-05-18 19:22:47,34.0137,-118.17226000000001,34.01891,-118.17329,0.365,At I-5/Santa Ana Fwy - Accident.,,Long Beach Fwy N,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-05-18 13:17:00,70.0,,61.0,29.96,10.0,Variable,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8462,2,2016-05-18 13:22:47,2016-05-18 19:22:47,34.027609999999996,-117.57053,34.03017,-117.5801,0.5760000000000001,At Haven Ave - Accident.,,Pomona Fwy W,R,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2016-05-18 12:53:00,79.0,,40.0,29.91,10.0,WSW,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8463,2,2016-05-18 13:25:32,2016-05-18 19:25:32,32.56434,-116.95849,32.56434,-116.95849,0.0,At La Media Rd/Exit 7 - Accident.,,CA-905 W,R,San Diego,San Diego,CA,92154,US,US/Pacific,KNRS,2016-05-18 12:56:00,72.0,,59.0,29.98,10.0,West,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8464,2,2016-05-18 13:31:01,2016-05-18 19:31:01,34.02196,-118.27784,34.01834,-118.28013,0.282,At Exposition Blvd - Accident.,,I-110 S,R,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-05-18 13:28:00,69.1,,63.0,29.96,10.0,Variable,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8465,4,2016-05-18 13:36:28,2016-05-18 19:36:28,34.1574,-118.98931999999999,34.158873,-119.02893799999998,2.267,Closed between Via Agosta and Lewis Rd/Potrero Rd - Road closed due to accident.,5343.0, Potrero Rd,R,Newbury Park,Ventura,CA,91320,US,US/Pacific,KCMA,2016-05-18 13:55:00,69.1,,63.0,29.98,10.0,SW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8466,2,2016-05-18 13:35:05,2016-05-18 19:35:05,33.854,-117.94633999999999,33.85407,-117.93717,0.526,At Euclid St - Accident.,,Riverside Fwy E,R,Anaheim,Orange,CA,92801,US,US/Pacific,KFUL,2016-05-18 13:53:00,75.9,,50.0,29.93,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8467,4,2016-05-18 13:36:27,2016-05-18 19:36:27,34.158873,-119.02893799999998,34.1574,-118.98931999999999,2.267,Closed between Lewis Rd/Potrero Rd and Via Agosta - Road closed due to accident.,2608.0, Potrero Rd,R,Camarillo,Ventura,CA,93012-8514,US,US/Pacific,KCMA,2016-05-18 13:55:00,69.1,,63.0,29.98,10.0,SW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8468,2,2016-05-18 13:41:56,2016-05-18 19:41:56,34.15331,-118.27743999999998,34.15508,-118.26971999999999,0.45799999999999996,At San Fernando Rd - Accident.,,CA-134 E,R,Glendale,Los Angeles,CA,91201,US,US/Pacific,KBUR,2016-05-18 13:53:00,73.0,,55.0,29.9,10.0,South,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8469,2,2016-05-18 13:41:56,2016-05-18 19:41:56,34.03226,-118.1858,34.03226,-118.1858,0.0,At 4th St - Accident.,3798.0, E 4th St,R,Los Angeles,Los Angeles,CA,90063-3940,US,US/Pacific,KCQT,2016-05-18 13:47:00,69.1,,63.0,29.95,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8470,2,2016-05-18 13:49:51,2016-05-18 19:49:51,34.07907,-118.28938000000001,34.08124,-118.2937,0.289,At Vermont Ave/Exit 6A - Accident.,,CA-2 W,R,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,2016-05-18 13:47:00,69.1,,63.0,29.95,10.0,West,8.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8471,2,2016-05-18 13:48:30,2016-05-18 19:48:30,34.067440000000005,-117.56363999999999,34.0673,-117.55548,0.467,At Milliken Ave/Exit 57 - Accident.,,I-10 E,R,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2016-05-18 13:53:00,81.0,,38.0,29.88,10.0,West,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8472,2,2016-05-18 13:48:30,2016-05-18 19:48:30,34.09713,-118.31396000000001,34.09635,-118.31324,0.068,At Sunset Blvd/Exit 8A - Accident.,,Hollywood Fwy S,R,Los Angeles,Los Angeles,CA,90028,US,US/Pacific,KCQT,2016-05-18 13:47:00,69.1,,63.0,29.95,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-8473,2,2016-05-18 13:48:30,2016-05-18 19:48:30,33.80621,-117.23431000000001,33.802955,-117.23293600000001,0.23800000000000002,At Nuevo Rd - Accident.,,I-215 S,R,Perris,Riverside,CA,92571,US,US/Pacific,KRIV,2016-05-18 13:58:00,82.0,,37.0,29.89,10.0,NW,12.7,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8474,2,2016-05-18 13:52:37,2016-05-18 19:52:37,33.72933,-117.7766,33.72298,-117.78488999999999,0.648,At Irvine Blvd - Accident.,,Eastern Transportation Corridor S,R,Irvine,Orange,CA,92602,US,US/Pacific,KSNA,2016-05-18 13:53:00,70.0,,61.0,29.95,8.0,SW,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8475,2,2016-05-18 13:51:15,2016-05-18 19:51:15,33.099109999999996,-116.46943,33.099309999999996,-116.46892,0.033,At Yaqui Pass Rd/CR-S3 - Accident.,30580.0, Highway 78,L,Warner Springs,San Diego,CA,92086,US,US/Pacific,KRNM,2016-05-18 13:53:00,78.1,,46.0,29.91,10.0,NW,9.2,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8476,2,2016-05-18 13:51:15,2016-05-18 19:51:15,33.099309999999996,-116.46892,33.099109999999996,-116.46943,0.033,At El Centro - Accident.,30677.0, Highway 78,R,Julian,San Diego,CA,92036,US,US/Pacific,KRNM,2016-05-18 13:53:00,78.1,,46.0,29.91,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8477,2,2016-05-18 13:53:59,2016-05-18 19:53:59,34.155409999999996,-118.29393,34.15582,-118.29727,0.193,At Riverside Dr/Victory Blvd - Accident.,,CA-134 W,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-05-18 13:47:00,69.1,,63.0,29.95,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8478,3,2016-05-18 14:00:07,2016-05-18 20:00:07,34.156411,-118.303927,34.15644,-118.302727,0.069,At Riverside Dr/Victory Blvd - Accident.,,CA-134 E,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-05-18 14:09:00,69.1,,65.0,29.95,10.0,West,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8479,2,2016-05-18 14:01:31,2016-05-18 20:01:31,34.03702,-118.28867,34.03709,-118.29437,0.326,At Vermont Ave/Exit 12 - Accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-05-18 14:09:00,69.1,,65.0,29.95,10.0,West,3.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8480,2,2016-05-18 14:10:51,2016-05-18 20:10:51,33.98635,-118.28025,33.98912,-118.28018999999999,0.191,At Slauson Ave - Accident.,,Harbor Fwy N,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-05-18 13:53:00,64.0,,73.0,29.97,10.0,WSW,10.4,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8481,2,2016-05-18 14:08:02,2016-05-18 20:08:02,33.94545,-118.30903,33.94545,-118.30903,0.0,At Budlong Ave - Accident.,1801.0, W Century Blvd,L,Los Angeles,Los Angeles,CA,90047-4228,US,US/Pacific,KHHR,2016-05-18 13:53:00,64.0,,73.0,29.97,10.0,WSW,10.4,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-8482,2,2016-05-18 14:22:33,2016-05-18 20:22:33,34.10614,-117.87268999999999,34.10668,-117.86448,0.47100000000000003,Between Citrus Ave and Glendora Ave - Accident.,,Grand Ave,R,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,2016-05-18 14:47:00,77.0,,44.0,29.95,10.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-8483,2,2016-05-18 14:22:33,2016-05-18 20:22:33,33.87334,-118.20711999999999,33.87253,-118.20223,0.28600000000000003,At Long Beach Blvd - Accident.,,Artesia Fwy E,R,Compton,Los Angeles,CA,90221,US,US/Pacific,KLGB,2016-05-18 13:53:00,72.0,,59.0,29.95,10.0,WNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8484,2,2016-05-18 14:26:40,2016-05-18 20:26:40,34.23487,-118.41216000000001,34.232059,-118.40748500000001,0.33,At CA-170 - Accident.,,Golden State Fwy S,R,Pacoima,Los Angeles,CA,91331,US,US/Pacific,KWHP,2016-05-18 14:47:00,75.2,,50.0,29.96,10.0,SE,8.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8485,2,2016-05-18 14:40:21,2016-05-18 20:40:21,33.92848,-118.28931999999999,33.927609999999994,-118.27271,0.9540000000000001,At I-110 - Accident.,,I-105 E,R,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2016-05-18 14:53:00,64.0,,73.0,29.96,10.0,WSW,12.7,,Overcast,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-8486,2,2016-05-18 14:37:40,2016-05-18 20:37:40,34.07105,-118.26451000000002,34.072990000000004,-118.26898,0.289,At CA-2/Alvarado St/Exit 4B - Accident.,,N Bonnie Brae St,R,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2016-05-18 14:47:00,68.0,,65.0,29.94,10.0,West,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8487,2,2016-05-18 14:48:15,2016-05-18 20:48:15,34.15952,-118.46386000000001,34.16385,-118.47228,0.5670000000000001,At I-405/San Diego Fwy - Accident.,,US-101 N,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2016-05-18 14:51:00,77.0,,48.0,29.89,10.0,SE,10.4,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8488,2,2016-05-18 14:45:54,2016-05-18 20:45:54,34.00262,-117.88596000000001,34.00257,-117.8856,0.021,At Trafalgar Ave - Accident.,2742.0, E Valley Blvd,L,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,2016-05-18 14:53:00,75.9,,50.0,29.92,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-8489,2,2016-05-18 14:44:32,2016-05-18 20:44:32,33.87659,-118.06886999999999,33.87657,-118.07615,0.418,At Norwalk Blvd - Accident.,,Artesia Fwy W,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2016-05-18 14:53:00,75.9,,50.0,29.92,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8490,2,2016-05-18 14:41:48,2016-05-18 20:41:48,33.85907,-118.28963999999999,33.853320000000004,-118.28066000000001,0.6509999999999999,At I-110/Harbor Fwy/Exit 36 - Accident.,,San Diego Fwy S,R,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2016-05-18 14:53:00,64.0,,73.0,29.96,10.0,WSW,12.7,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8491,2,2016-05-18 14:41:48,2016-05-18 20:41:48,33.69565,-117.93471000000001,33.69889000000001,-117.94258,0.505,At Euclid St/Exit 12 - Accident.,,I-405 N,R,Fountain Valley,Orange,CA,92708,US,US/Pacific,KSNA,2016-05-18 14:53:00,69.1,,63.0,29.94,10.0,SW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8492,2,2016-05-18 14:53:39,2016-05-18 20:53:39,33.68765,-117.89473000000001,33.68789,-117.90455,0.565,At CA-73 - Accident.,,I-405 N,R,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,2016-05-18 14:53:00,69.1,,63.0,29.94,10.0,SW,10.4,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8493,2,2016-05-18 14:57:44,2016-05-18 20:57:44,34.02556,-118.20641,34.02556,-118.20641,0.0,At US-101 - Accident.,,Santa Ana Fwy S,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-05-18 14:55:00,69.1,,65.0,29.94,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8494,2,2016-05-18 14:57:44,2016-05-18 20:57:44,33.86958,-117.67173000000001,33.88007,-117.65423999999999,1.238,Between CA-91/Riverside Fwy (East) and Green River Rd - Accident.,,Riverside Fwy E,R,Corona,Riverside,CA,92880,US,US/Pacific,KAJO,2016-05-18 14:56:00,79.0,,48.0,29.91,10.0,West,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8495,2,2016-05-18 15:01:51,2016-05-18 21:01:51,32.975159999999995,-117.25118,32.98344,-117.25429,0.6,At Via De La Valle/Exit 36 - Accident.,,I-5 N,R,Del Mar,San Diego,CA,92014,US,US/Pacific,KNKX,2016-05-18 14:55:00,72.0,,57.0,29.94,10.0,West,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8496,2,2016-05-18 14:55:02,2016-05-18 20:55:02,34.1356,-117.58089,34.13639000000001,-117.55411000000001,1.5319999999999998,Between Haven Ave/Exit 59 and Milliken Ave/Exit 60 - Accident.,,CA-210 E,R,Rancho Cucamonga,San Bernardino,CA,91737,US,US/Pacific,KONT,2016-05-18 14:53:00,82.0,,37.0,29.87,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8497,2,2016-05-18 14:59:06,2016-05-18 20:59:06,33.86589,-117.87875,33.8606,-117.87711999999999,0.377,At Orangethorpe Ave - Accident.,,CA-57 S,R,Placentia,Orange,CA,92870,US,US/Pacific,KFUL,2016-05-18 14:53:00,75.9,,50.0,29.92,10.0,West,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8498,2,2016-05-18 15:04:33,2016-05-18 21:04:33,33.000462,-117.25747,32.99313,-117.25632,0.511,At Lomas Santa Fe Dr/Exit 37 - Accident.,,San Diego Fwy S,R,Solana Beach,San Diego,CA,92075,US,US/Pacific,KCRQ,2016-05-18 14:53:00,66.0,,75.0,29.94,10.0,West,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8499,2,2016-05-18 15:05:54,2016-05-18 21:05:54,34.09559,-118.2441,34.09091,-118.23957,0.414,At Stadium Way/Exit 138 - Accident.,,Riverside Dr,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-05-18 14:55:00,69.1,,65.0,29.94,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8500,2,2016-05-18 15:07:18,2016-05-18 21:07:18,34.006065,-117.90180900000001,34.006065,-117.90180900000001,0.0,Past - Accident.,665.0, Trafalgar Ave,R,La Puente,Los Angeles,CA,91744-5938,US,US/Pacific,KEMT,2016-05-18 14:45:00,75.2,,50.0,29.95,10.0,SSW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8501,2,2016-05-18 15:05:54,2016-05-18 21:05:54,33.69612,-117.08483999999999,33.69627,-117.08483999999999,0.01,At Domenigoni Pkwy - Accident.,,Winchester Rd,R,Winchester,Riverside,CA,92596,US,US/Pacific,KF70,2016-05-18 14:55:00,78.8,,47.0,29.92,10.0,SSW,11.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-8502,2,2016-05-18 15:07:18,2016-05-18 21:07:18,34.00683,-117.06671999999999,34.001090000000005,-117.06361000000001,0.435,At County Line Rd/Exit 87 - Accident.,,I-10 E,R,Yucaipa,San Bernardino,CA,92399,US,US/Pacific,KBUO,2016-05-18 14:58:00,83.0,83.0,34.0,28.29,10.0,NW,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8503,2,2016-05-18 15:17:32,2016-05-18 21:17:32,34.282692,-118.468727,34.286106,-118.46795300000001,0.24,At I-5 (North) - Accident.,,I-405 N,R,Mission Hills,Los Angeles,CA,91345,US,US/Pacific,KWHP,2016-05-18 14:47:00,75.2,,50.0,29.96,10.0,SE,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8504,2,2016-05-18 15:16:09,2016-05-18 21:16:09,33.89775,-117.47803,33.90098,-117.4694,0.5429999999999999,At La Sierra Ave - Accident.,,Riverside Fwy E,R,Riverside,Riverside,CA,92503,US,US/Pacific,KRAL,2016-05-18 14:53:00,82.0,,37.0,29.84,10.0,West,15.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8505,2,2016-05-18 15:11:05,2016-05-18 21:11:05,34.00816,-118.15808999999999,34.00629,-118.15536000000002,0.203,At Atlantic Blvd/Eastern Ave/Exit 129 - Accident.,,Santa Ana Fwy S,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-05-18 14:55:00,69.1,,65.0,29.94,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8506,2,2016-05-18 15:17:32,2016-05-18 21:17:32,34.0762,-117.62108,34.068740000000005,-117.60659,0.976,Between 4th St/Exit 53 and Vineyard Ave/Exit 54 - Accident.,,I-10 E,R,Ontario,San Bernardino,CA,91764,US,US/Pacific,KONT,2016-05-18 14:53:00,82.0,,37.0,29.87,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8507,2,2016-05-18 15:14:50,2016-05-18 21:14:50,33.51957,-117.16081000000001,33.52601,-117.16511000000001,0.509,At CA-79/Winchester Rd - Accident.,,I-15 N,R,Temecula,Riverside,CA,92591,US,US/Pacific,KF70,2016-05-18 15:15:00,78.8,,47.0,29.91,10.0,SSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8508,2,2016-05-18 15:11:05,2016-05-18 21:11:05,34.00071,-117.84493,33.99985,-117.84908,0.245,At Brea Canyon Rd - Accident.,,Brea Canyon Rd,R,Walnut,Los Angeles,CA,91789,US,US/Pacific,KPOC,2016-05-18 14:47:00,77.0,,44.0,29.95,10.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8509,2,2016-05-18 15:11:05,2016-05-18 21:11:05,32.94999,-117.10723999999999,32.94663,-117.10739,0.23199999999999998,At Poway Rd/Rancho Penasquitos Blvd - Accident.,,Rancho Penasquitos Blvd,R,San Diego,San Diego,CA,92129,US,US/Pacific,KNKX,2016-05-18 14:55:00,72.0,,57.0,29.94,10.0,West,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8510,2,2016-05-18 15:18:54,2016-05-18 21:18:54,33.90312,-118.06241999999999,33.90591,-118.06585,0.275,At Firestone Blvd/Exit 120B - Accident.,,I-5 N,R,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,2016-05-18 14:53:00,75.9,,50.0,29.92,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8511,2,2016-05-18 15:11:05,2016-05-18 21:11:05,34.15592,-118.44601999999999,34.15777,-118.45241999999999,0.38799999999999996,At Van Nuys Blvd - Accident.,,US-101 N,R,Sherman Oaks,Los Angeles,CA,91423,US,US/Pacific,KBUR,2016-05-18 14:53:00,73.0,,55.0,29.89,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8512,2,2016-05-18 15:21:16,2016-05-18 21:21:16,34.04414000000001,-117.98893000000001,34.04441,-117.9886,0.027000000000000003,At E Valley Blvd - Accident.,107.0, Workman Mill Rd,L,La Puente,Los Angeles,CA,91746-2446,US,US/Pacific,KEMT,2016-05-18 15:45:00,73.4,,57.0,29.93,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8513,2,2016-05-18 15:22:40,2016-05-18 21:22:40,33.857929999999996,-117.37454,33.857929999999996,-117.37454,0.0,At Wood Edge Ln - Accident.,16385.0, Markham St,R,Riverside,Riverside,CA,92504-9537,US,US/Pacific,KRAL,2016-05-18 14:53:00,82.0,,37.0,29.84,10.0,West,15.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8514,2,2016-05-18 15:25:26,2016-05-18 21:25:26,34.167559999999995,-118.61456000000001,34.17034,-118.60983999999999,0.331,At Ventura Blvd/Shoup Ave/Exit 27C - Accident.,,US-101 S,R,Woodland Hills,Los Angeles,CA,91364,US,US/Pacific,KVNY,2016-05-18 15:51:00,73.9,,53.0,29.88,10.0,SE,12.7,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8515,2,2016-05-18 15:21:16,2016-05-18 21:21:16,34.135459999999995,-117.96663000000001,34.132659999999994,-117.95165,0.878,At I-605 - Accident.,,Foothill Fwy E,R,Duarte,Los Angeles,CA,91010,US,US/Pacific,KEMT,2016-05-18 15:45:00,73.4,,57.0,29.93,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8516,2,2016-05-18 15:18:54,2016-05-18 21:18:54,33.960708000000004,-117.024528,33.955626,-117.016824,0.564,At San Timoteo Canyon Rd/Exit 92 - Accident.,,I-10 E,R,Beaumont,Riverside,CA,92223,US,US/Pacific,KBUO,2016-05-18 14:58:00,83.0,83.0,34.0,28.29,10.0,NW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8517,2,2016-05-18 15:21:16,2016-05-18 21:21:16,33.915915999999996,-118.078772,33.91891,-118.08101,0.243,At Imperial Hwy/Exit 122 - Accident.,,I-5 N,R,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,2016-05-18 14:53:00,75.9,,50.0,29.92,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8518,2,2016-05-18 15:24:03,2016-05-18 21:24:03,33.851816,-117.876566,33.8514,-117.87723999999999,0.048,Ramp to CA-57 - Accident.,1251.0, N Sunshine Way,R,Anaheim,Orange,CA,92806-1759,US,US/Pacific,KFUL,2016-05-18 15:53:00,75.9,,50.0,29.91,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8519,3,2016-05-18 15:28:11,2016-05-18 21:28:11,34.31159,-117.47816999999999,34.31171,-117.47612,0.11699999999999999,At NF-3n45 - Accident.,8898.0, US Highway 138,L,Phelan,San Bernardino,CA,92371,US,US/Pacific,KGXA,2016-05-18 15:55:00,83.8,,14.0,29.85,10.0,WNW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8520,2,2016-05-18 15:29:31,2016-05-18 21:29:31,33.83656,-117.33112,33.83651,-117.33221999999999,0.063,At Brown St - Accident.,18601.0, Cajalco Rd,R,Perris,Riverside,CA,92570-9172,US,US/Pacific,KRIV,2016-05-18 15:58:00,81.3,,37.0,29.87,10.0,NW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8521,2,2016-05-18 15:26:48,2016-05-18 21:26:48,33.95328,-118.08998000000001,33.94972,-118.09206999999999,0.27399999999999997,At Telegraph Rd - Accident.,,I-605 S,R,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,2016-05-18 15:53:00,75.9,,50.0,29.91,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
